categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,42.5,uomo,PUMA,ELIMINATE NITRO - Scarpe da allenamento - black-electric peppermint- white-lime squeeze,"170,00","170,00",https://www.zalando.it/puma-eliminate-nitro-scarpe-da-allenamento-black-electric-peppermint-white-lime-squeeze-pu144a0dq-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 MATCH FG/AG - Scarpe da calcetto con tacchetti - black/white,"69,95","89,95",https://www.zalando.it/puma-future-7-match-fgag-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1q8-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 PRO MXSG - Scarpe da calcio con tacchetti - bluemazing/white/electric peppermint,"117,56","139,95",https://www.zalando.it/puma-future-7-pro-mxsg-scarpe-da-calcio-con-tacchetti-bluemazingwhiteelectric-peppermint-pu142a1ta-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,SOLARFLASH III - Scarpe da pallamano - black/fizzy apple,"58,99","69,99",https://www.zalando.it/puma-solarflash-iii-scarpe-da-pallamano-blackfizzy-apple-pu142a1ss-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - indigo fog/nova orange,"66,99","74,99",https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-indigo-fognova-orange-as142a10p-k13.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - silica green,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-silica-green-un242a0o5-m11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA GOLF,AVANT - Scarpe da golf - white feather gray black,"180,00","180,00",https://www.zalando.it/puma-golf-avant-scarpe-da-golf-white-feather-gray-black-pu542a03q-a13.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,MAXIMA - Scarpe da calcetto - blue,"49,00","49,00",https://www.zalando.it/joma-maxima-scarpe-da-calcetto-blue-j3342a0k2-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/silver gray/shadow gray,"193,16","229,95",https://www.zalando.it/puma-future-7-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blacksilver-grayshadow-gray-pu142a1ts-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CURRY SPLASH 24 SDE - Scarpe da basket - taupe dusk,"110,00","110,00",https://www.zalando.it/under-armour-scarpe-da-basket-taupe-dusk-un244a035-b11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - linen,"129,99","129,99",https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-azure-ne242a0of-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,BLADE - Scarpe da pallamano - white/nova orange,"107,99","119,99",https://www.zalando.it/asics-blade-scarpe-da-pallamano-whitenova-orange-as142a10o-a14.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,SOLUTION SPEED FF 3 CLAY - da tennis per terra battuta - shocking orange black,"150,00","150,00",https://www.zalando.it/asics-sneakers-basse-shocking-orange-black-as112p007-h11.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,TOP FLEX - Scarpe da calcetto - black,"100,00","100,00",https://www.zalando.it/joma-top-flex-scarpe-da-calcetto-black-j3342a0ef-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE ULTIMA 16 - Scarpe da corsa su strada - dark blue/mint,"139,99","139,99",https://www.zalando.it/mizuno-wave-ultima-16-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l3-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,Scarpe da allenamento - white/black,"89,99","89,99",https://www.zalando.it/puma-unisex-scarpe-da-pallamano-whiteblack-pu144a09p-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - sea stone,"129,99","129,99",https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-sea-stone-ne242a0of-k12.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - white,"70,00","70,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-white-un242a0os-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,CELL GLARE UNISEX - Scarpe da allenamento - black/yellow alert,"51,99","64,99",https://www.zalando.it/puma-cell-glare-unisex-scarpe-da-allenamento-blackyellow-alert-pu144a0bl-q13.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,BREAK SHOT 5 CC - da tennis per terra battuta - white/black,"79,99","79,99",https://www.zalando.it/mizuno-break-shot-5-clay-da-tennis-per-terra-battuta-whiteblack-m2742a0lb-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,"UNISEX SLIPSPEED
 - Scarpe da allenamento - white","89,97","150,00",https://www.zalando.it/under-armour-sneakers-basse-white-un244a02k-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE EXCEED TOUR 6 CLAY - da tennis per terra battuta - bellwether blue/white/fjord blue,"119,99","149,99",https://www.zalando.it/mizuno-wave-exceed-tour-6-clay-da-tennis-per-terra-battuta-bellwether-bluewhitefjord-blue-m2742a0jg-k12.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/saxon green,"101,99","119,99",https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whitesaxon-green-as142a10b-a13.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,SPAWN 7 - Scarpe da basket - black/metallic gold,"87,99","109,99",https://www.zalando.it/under-armour-spawn-7-scarpe-da-basket-blackmetallic-gold-un242a0nm-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da corsa su strada - downpour gray/harbor blue/hyper green,"89,99","89,99",https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-running-neutre-downpour-grayharbor-bluehyper-green-un242a0lm-c12.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,Scarpe da calcetto con tacchetti - black,"209,99","209,99",https://www.zalando.it/new-balance-scarpe-da-calcetto-con-tacchetti-black-ne242a0g2-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED ROGUE - Scarpe da corsa su strada - schwarzweiss,"109,99","109,99",https://www.zalando.it/under-armour-sneakers-basse-schwarzweiss-un212o005-q12.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,MINIMUS TR V2 - Scarpe da allenamento - white/navy,"109,99","129,99",https://www.zalando.it/new-balance-minimus-tr-v2-scarpe-da-allenamento-whitenavy-ne242a0md-a12.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,VALSETZ - Scarpa da hiking - black,"145,00","145,00",https://www.zalando.it/under-armour-scarpa-da-hiking-black-un242a0mz-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,COURT 96 - Scarpe da allenamento - black,"69,99","99,99",https://www.zalando.it/under-armour-sport-court-96-scarpe-da-allenamento-black-un242a0mk-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,NEYMAR JR FUTURE 7 ULTIMATE - Scarpe da calcetto con tacchetti - sunset glow black sun stream green bluemazing,"240,00","240,00",https://www.zalando.it/puma-neymar-jr-future-7-ultimate-scarpe-da-calcetto-con-tacchetti-sunset-glow-black-sun-stream-green-bluemazing-pu142a1xg-j11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black,"85,00","85,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-black-un242a0ov-q12.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 PRO CAGE - Scarpe da calcetto con tacchetti - black- white,"89,95","120,00",https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-black-white-pu144a0cw-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GT-2000 12 GTX - Scarpe da corsa su strada - blue expanse/safety yellow,"169,95","169,95",https://www.zalando.it/asics-scarpe-da-corsa-stabili-blue-expansesafety-yellow-as142a16d-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - grey matter,"129,99","129,99",https://www.zalando.it/new-balance-x-evoz-v4-scarpe-da-corsa-su-strada-grey-matter-ne242a0of-c11.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - lime,"39,99","39,99",https://www.zalando.it/joma-maxima-sneakers-basse-lime-j3342a0kr-e11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,THUNDER BLADE Z - Scarpe da pallavolo - black/neon flame/peacock blue,"71,99","79,99",https://www.zalando.it/mizuno-thunder-blade-z-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0lh-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,MIZUNO ALPHA II ELITE UNISEX - Scarpe da calcetto con tacchetti - galaxy silver/gold,"199,95","199,95",https://www.zalando.it/mizuno-mizuno-alpha-ii-elite-unisex-scarpe-da-calcetto-con-tacchetti-galaxy-silvergold-m2742a0js-d11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,FUJI SPEED 3 - Scarpe da trail running - nova orange/pure aqua,"179,99","179,99",https://www.zalando.it/asics-fuji-speed-3-scarpe-da-trail-running-nova-orangepure-aqua-as142a15x-h11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,MORELIA NEO IV Β ELITE - Scarpe da calcio con tacchetti - white/neon green/cool gray,"186,99","219,99",https://www.zalando.it/mizuno-morelia-neo-iv-elite-scarpe-da-calcio-con-tacchetti-whiteneon-greencool-gray-m2742a0jt-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - white sage/birch,"199,99","199,99",https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-white-sagebirch-as142a15s-m12.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO SELECT 4 FG - Scarpe da calcetto con tacchetti - silica green/high vis yellow,"79,99","79,99",https://www.zalando.it/under-armour-magnetico-select-4-fg-scarpe-da-calcetto-con-tacchetti-silica-greenhigh-vis-yellow-un242a0mr-m11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,LOCKDOWN 7 - Scarpe da basket - black,"75,00","75,00",https://www.zalando.it/under-armour-court-performance-lockdown-scarpe-da-basket-black-un244a02y-q12.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - indigo blue/blue coast,"109,95","109,95",https://www.zalando.it/asics-scarpe-da-trail-running-indigo-blueblue-coast-as142a17s-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,KING PRO - Scarpe da calcetto con tacchetti - electric lime/black/poison pink,"79,95","109,95",https://www.zalando.it/puma-king-pro-fgag-scarpe-da-calcetto-con-tacchetti-electric-limeblackpoison-pink-pu142a1he-e11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE DAICHI 9 - Scarpe da trail running - red,"149,99","149,99",https://www.zalando.it/mizuno-wave-daichi-9-scarpe-da-trail-running-red-m2742a0l2-g11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - glowing red/white/dark crimson/ black,"87,99","109,99",https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1xc-g11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,MINIMUS - Scarpe da trail running - orange black,"140,00","140,00",https://www.zalando.it/new-balance-minimus-scarpe-da-trail-running-orange-black-ne242a0ps-h11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - castlerock/anthracite/blaze orange,"69,99","69,99",https://www.zalando.it/under-armour-ua-charged-pursuit-4-scarpe-da-corsa-su-strada-castlerockanthraciteblaze-orange-un242a0nb-c11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - black/silver/metallic gray,"159,99","159,99",https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-blacksilvermetallic-gray-m2742a0l1-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - red,"70,00","70,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-red-un242a0os-g11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 MATCH TT - Scarpe da calcetto con tacchetti - black/white,"50,95","85,00",https://www.zalando.it/puma-ultra-5-match-tt-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1tx-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO ELITE 4 - Scarpe da calcetto con tacchetti - ares red/stream,"249,99","249,99",https://www.zalando.it/under-armour-magnetico-elite-4-fg-scarpe-da-calcetto-con-tacchetti-ares-redstream-un242a0nc-g11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ELIMINATE NITRO SQD - Scarpe da pallamano - parisian night/white/glowing red/dark crimson,"135,99","159,99",https://www.zalando.it/puma-eliminate-nitro-sqd-scarpe-da-pallamano-parisian-nightwhiteglowing-reddark-crimson-pu142a1xf-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/pure magenta/feather gray/black,"229,95","229,95",https://www.zalando.it/puma-ultra-5-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whitepure-magentafeather-grayblack-pu142a1wr-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GT 1000 13 - Sneakers basse - black/wave teal,"129,99","129,99",https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-su-strada-blackwave-teal-as142a15t-q12.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,METARISE 2 - Scarpe da pallamano - white/indigo fog,"224,99","249,99",https://www.zalando.it/asics-metarise-2-scarpe-da-pallamano-whiteindigo-fog-as142a17g-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - illusion blue white,"130,00","130,00",https://www.zalando.it/asics-scarpe-da-corsa-su-strada-illusion-blue-white-as142a172-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 MATCH MG - Scarpe da calcetto con tacchetti - black/white/glowing red,"50,99","84,99",https://www.zalando.it/puma-future-8-match-mg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x3-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - white/black,"84,99","84,99",https://www.zalando.it/under-armour-charged-rogue-5-scarpe-da-corsa-su-strada-whiteblack-un242a0ne-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 MATCH MXSG - Scarpe da calcio con tacchetti - black/silver/fluo green,"61,99","94,99",https://www.zalando.it/puma-future-8-match-mxsg-scarpe-da-calcio-con-tacchetti-blacksilverfluo-green-pu142a1w7-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,LIGA - Scarpe da calcetto con tacchetti - white,"54,99","54,99",https://www.zalando.it/joma-liga-scarpe-da-calcetto-con-tacchetti-white-j3342a0ll-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - halo gray,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-halo-gray-un242a0o5-c12.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 MATCH FOREVER - Scarpe da calcetto con tacchetti - white/ blue/gray/black/glowing red,"56,99","94,99",https://www.zalando.it/puma-future-8-match-forever-scarpe-da-calcetto-con-tacchetti-white-bluegrayblackglowing-red-pu142a1x6-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CURRY SPLASH - Scarpe da basket - black/gray void/white,"109,99","109,99",https://www.zalando.it/under-armour-curry-splash-scarpe-da-basket-blackgray-voidwhite-un242a0nl-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - white/castlerock/ares red,"90,99","129,99",https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-whitecastlerockares-red-un244a02c-a12.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA GOLF,IGNITE ELEVATE 25 - Scarpe da golf - white/deep navy,"149,99","149,99",https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-whitedeep-navy-pu542a03y-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - indigo blue white,"130,00","130,00",https://www.zalando.it/asics-scarpe-da-corsa-su-strada-indigo-blue-white-as142a172-k12.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,TEKELA MAGIQUE - Scarpe da calcetto con tacchetti - black white,"90,00","90,00",https://www.zalando.it/new-balance-regalo-per-nascita-black-white-ne244a00w-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - white/black,"159,99","159,99",https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a178-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da camminata - black,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-camminata-black-un242a0ou-q11.html?size=42.5
