,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
97,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - puma white-puma black,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-unisex-scarpe-da-allenamento-puma-white-puma-black-pu144a0cn-a11.html?size=37,SOFTRIDE ENZO 5,scarpe da allenamento,puma white-puma black
98,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE PHANTOM 3 UNISEX - Scarpe da pallamano - mint/black/blue,98.99,109.99,https://www.zalando.it/mizuno-wave-phantom-3-unisex-scarpe-da-pallamano-mintblackblue-m2744a00r-m11.html?size=37,WAVE PHANTOM 3 UNISEX,scarpe da pallamano,mint/black/blue
99,Scarpe Sportive,37.0,uomo,PUMA,PWR NITRO SQD2 - Scarpe da corsa su strada - black lapis lazuli white,70.95,130.0,https://www.zalando.it/puma-nitro-scarpe-running-neutre-black-lapis-lazuli-white-pu144a0c2-q12.html?size=37,PWR NITRO SQD2,scarpe da corsa su strada,black lapis lazuli white
100,Scarpe Sportive,37.0,uomo,PUMA,PROSPECT UNISEX - Scarpe da allenamento - black/yellow alert/white,48.95,70.0,https://www.zalando.it/puma-prospect-unisex-scarpe-da-allenamento-blackyellow-alertwhite-pu144a0bz-q12.html?size=37,PROSPECT UNISEX,scarpe da allenamento,black/yellow alert/white
101,Scarpe Sportive,37.0,uomo,PUMA,KING IT - Scarpe da calcetto - black/white,66.99,74.99,https://www.zalando.it/puma-king-21-scarpe-da-calcetto-blackwhite-pu142a181-q11.html?size=37,KING IT,scarpe da calcetto,black/white
102,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE MIRAGE 5 UNISEX - Scarpe da pallamano - mint/black/blue,127.99,159.99,https://www.zalando.it/mizuno-sneakers-basse-mintblackblue-m2744a00q-m11.html?size=37,WAVE MIRAGE 5 UNISEX,scarpe da pallamano,mint/black/blue
103,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - black white,75.0,75.0,https://www.zalando.it/puma-softride-enzo-5-scarpe-da-allenamento-black-white-pu144a0cn-q12.html?size=37,SOFTRIDE ENZO 5,scarpe da allenamento,black white
104,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/dark myrtle/black,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitedark-myrtleblack-pu115o0nn-a29.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,white/dark myrtle/black
105,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE ENZO 5 BIOTIC WRAP UNISEX - Scarpe da allenamento - cool light gray/vivid blue/navy,63.99,74.99,https://www.zalando.it/puma-softride-enzo-5-biotic-wrap-unisex-scarpe-da-allenamento-cool-light-grayvivid-bluenavy-pu144a0cy-c11.html?size=37,SOFTRIDE ENZO 5 BIOTIC WRAP UNISEX,scarpe da allenamento,cool light gray/vivid blue/navy
106,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE LIGHTNING NEO 3 - Scarpe da pallavolo - mint/black/blue,161.99,179.99,https://www.zalando.it/mizuno-wave-lightning-neo-3-scarpe-da-pallavolo-mintblackblue-m2744a00n-m11.html?size=37,WAVE LIGHTNING NEO 3,scarpe da pallavolo,mint/black/blue
107,Scarpe Sportive,37.0,uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white-pink fruit,99.99,99.99,https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-pink-fruit-pu115o0tz-a16.html?size=37,EASY RIDER MIX,scarpe da camminata,white-pink fruit
108,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE CARSON - Scarpe da corsa su strada - velvet moss loden green yellow alert,31.95,55.0,https://www.zalando.it/puma-softride-carson-scarpe-da-corsa-su-strada-velvet-moss-loden-green-yellow-alert-pu141a126-o11.html?size=37,SOFTRIDE CARSON,scarpe da corsa su strada,velvet moss loden green yellow alert
109,Scarpe Sportive,37.0,uomo,PUMA,CELL GLARE UNISEX - Scarpe da allenamento - black/yellow alert,51.99,64.99,https://www.zalando.it/puma-cell-glare-unisex-scarpe-da-allenamento-blackyellow-alert-pu144a0bl-q13.html?size=37,CELL GLARE UNISEX,scarpe da allenamento,black/yellow alert
110,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - mint/black/blue,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-mintblackblue-m2744a00p-m11.html?size=37,WAVE LUMINOUS 3,scarpe da pallavolo,mint/black/blue
111,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - cool dark gray/for all time red/white,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-unisex-scarpe-da-allenamento-cool-dark-grayfor-all-time-redwhite-pu144a0cn-c11.html?size=37,SOFTRIDE ENZO 5,scarpe da allenamento,cool dark gray/for all time red/white
112,Scarpe Sportive,37.0,uomo,PUMA,PWR NITRO SQD2 - Scarpe da corsa su strada - black green moon,103.95,130.0,https://www.zalando.it/puma-nitro-2-scarpe-da-corsa-su-strada-black-green-moon-pu144a0c2-q14.html?size=37,PWR NITRO SQD2,scarpe da corsa su strada,black green moon
113,Scarpe Sportive,37.0,uomo,PUMA,KING IT - Scarpe da calcetto - white/black,66.99,74.99,https://www.zalando.it/puma-king-21-scarpe-da-calcetto-whiteblack-pu142a181-a11.html?size=37,KING IT,scarpe da calcetto,white/black
114,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE STEALTH 6 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,125.99,139.99,https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00u-m11.html?size=37,WAVE STEALTH 6 UNISEX,scarpe da pallamano,neo mint/black/frontier blue
115,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - black/white/gold,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-blackwhitegold-pu115o0nn-q12.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,black/white/gold
116,Scarpe Sportive,37.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - navy/white/feather gray,63.99,79.99,https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-navywhitefeather-gray-pu144a0cq-k11.html?size=37,PWR HYBRID TR UNISEX,scarpe da allenamento,navy/white/feather gray
117,Scarpe Sportive,37.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - black/green moon/white,63.95,80.0,https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-blackgreen-moonwhite-pu144a0cq-q11.html?size=37,PWR HYBRID TR UNISEX,scarpe da allenamento,black/green moon/white
118,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE STEALTH NEO 2 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,152.99,169.99,https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00t-m11.html?size=37,WAVE STEALTH NEO 2 UNISEX,scarpe da pallamano,neo mint/black/frontier blue
119,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - cool light gray black white,51.95,65.0,https://www.zalando.it/puma-caven-sneakers-basse-cool-light-gray-black-white-pu115o0nn-a26.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,cool light gray black white
120,Scarpe Sportive,37.0,uomo,PUMA,POUNCE LITE - Scarpe da corsa su strada - black white,38.95,55.0,https://www.zalando.it/puma-scarpe-running-neutre-black-white-pu144a0ci-q11.html?size=37,POUNCE LITE,scarpe da corsa su strada,black white
121,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/black/gold,49.9,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whiteblackgold-pu115o0nn-a12.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,white/black/gold
122,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE LIGHTNING Z8 UNISEX - Scarpe da pallavolo - neo mint/black/frontier blue,143.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-unisex-scarpe-da-pallavolo-neo-mintblackfrontier-blue-m2744a00o-m11.html?size=37,WAVE LIGHTNING Z8 UNISEX,scarpe da pallavolo,neo mint/black/frontier blue
123,Scarpe Sportive,37.0,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - loden green yellow alert,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-scarpe-da-allenamento-loden-green-yellow-alert-pu144a0cn-m11.html?size=37,SOFTRIDE ENZO 5,scarpe da allenamento,loden green yellow alert
124,Scarpe Sportive,37.0,uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white clyde royal,99.99,99.99,https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-clyde-royal-pu115o0tz-a15.html?size=37,EASY RIDER MIX,scarpe da camminata,white clyde royal
125,Scarpe Sportive,37.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - black/white,25.0,25.0,https://www.zalando.it/puma-ciabattine-blackwhite-pu115i000-q11.html?size=37,POPCAT UNISEX,ciabatte da mare,black/white
126,Scarpe Sportive,37.0,uomo,MIZUNO,WAVE MOMENTUM 3 UNISEX - Scarpe da pallavolo - neo mint/black/frontier blue,152.99,169.99,https://www.zalando.it/mizuno-wave-momentum-3-unisex-scarpe-da-pallavolo-neo-mintblackfrontier-blue-m2744a00s-m11.html?size=37,WAVE MOMENTUM 3 UNISEX,scarpe da pallavolo,neo mint/black/frontier blue
127,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/rose quartz/gold,64.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whiterose-quartzgold-pu115o0nn-a24.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,white/rose quartz/gold
128,Scarpe Sportive,37.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - galactic gray/black/green glare,63.95,80.0,https://www.zalando.it/puma-pwr-hybrid-unisex-scarpe-da-allenamento-galactic-grayblackgreen-glare-pu144a0cq-c11.html?size=37,PWR HYBRID TR UNISEX,scarpe da allenamento,galactic gray/black/green glare
129,Scarpe Sportive,37.0,uomo,PUMA,PROSPECT UNISEX - Scarpe da allenamento - loden green/black/green glare,55.99,69.99,https://www.zalando.it/puma-prospect-unisex-scarpe-da-allenamento-loden-greenblackgreen-glare-pu144a0bz-m11.html?size=37,PROSPECT UNISEX,scarpe da allenamento,loden green/black/green glare
130,Scarpe Sportive,37.0,uomo,PUMA,ULTRA 5 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/pure magenta/feather gray/black,229.95,229.95,https://www.zalando.it/puma-ultra-5-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whitepure-magentafeather-grayblack-pu142a1wr-a11.html?size=37,ULTRA 5 ULTIMATE FOREVER,scarpe da calcetto con tacchetti,white/pure magenta/feather gray/black
131,Scarpe Sportive,37.0,uomo,PUMA,DARTER PRO - Scarpe da corsa su strada - black yellow alert white,63.95,80.0,https://www.zalando.it/puma-sneakers-basse-black-yellow-alert-white-zzo32y902-e00.html?size=37,DARTER PRO,scarpe da corsa su strada,black yellow alert white
132,Scarpe Sportive,37.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - white-dark coal,23.0,23.0,https://www.zalando.it/puma-popcat-ciabatte-da-mare-white-dark-coal-pu115i000-a15.html?size=37,POPCAT UNISEX,ciabatte da mare,white-dark coal
133,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white red fire vapor gray,51.95,65.0,https://www.zalando.it/puma-caven-sneakers-basse-white-red-fire-vapor-gray-pu115o0nn-a32.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,white red fire vapor gray
134,Scarpe Sportive,37.0,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - black/white/glowing red,179.95,229.95,https://www.zalando.it/puma-future-8-ultimate-fg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1w1-q11.html?size=37,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,black/white/glowing red
135,Scarpe Sportive,37.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - inky blue- white,23.0,23.0,https://www.zalando.it/puma-popcat-ciabatte-da-mare-inky-blue-white-pu115i000-k13.html?size=37,POPCAT UNISEX,ciabatte da mare,inky blue- white
136,Scarpe Sportive,37.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - new navy sunny yellow white,65.0,65.0,https://www.zalando.it/puma-caven-sneakers-basse-new-navy-sunny-yellow-white-pu115o0nn-k11.html?size=37,CAVEN 2.0 UNISEX,scarpe da basket,new navy sunny yellow white
137,Scarpe Sportive,37.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - white,22.0,25.0,https://www.zalando.it/puma-ciabattine-white-pu115i000-a11.html?size=37,POPCAT UNISEX,ciabatte da mare,white
138,Scarpe Sportive,37.0,uomo,PUMA,FUTURE 8 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/ultra blue/feather gray/puma/glowing red,229.95,229.95,https://www.zalando.it/puma-future-8-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whiteultra-bluefeather-graypumaglowing-red-pu142a1w2-a11.html?size=37,FUTURE 8 ULTIMATE FOREVER,scarpe da calcetto con tacchetti,white/ultra blue/feather gray/puma/glowing red
139,Scarpe Sportive,37.0,uomo,PUMA,KING ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - feather gray/electric lime/white/flat light gray,219.95,219.95,https://www.zalando.it/puma-king-ultimate-forever-scarpe-da-calcetto-con-tacchetti-feather-grayelectric-limewhiteflat-light-gray-pu142a1wp-a11.html?size=37,KING ULTIMATE FOREVER,scarpe da calcetto con tacchetti,feather gray/electric lime/white/flat light gray
140,Scarpe Sportive,37.0,uomo,PUMA,ULTRA 5 ULTIMATE - Scarpe da calcetto con tacchetti - white/black/glowing red,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1wi-a11.html?size=37,ULTRA 5 ULTIMATE,scarpe da calcetto con tacchetti,white/black/glowing red
141,Scarpe Sportive,37.0,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - black cool light gray fluo green,179.95,229.95,https://www.zalando.it/puma-future-8-ultimate-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1w1-q12.html?size=37,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,black cool light gray fluo green
142,Scarpe Sportive,37.0,uomo,NEW BALANCE,TEKELA MAGIQUE - Scarpe da calcetto con tacchetti - black white,90.0,90.0,https://www.zalando.it/new-balance-regalo-per-nascita-black-white-ne244a00w-q11.html?size=37,TEKELA MAGIQUE,scarpe da calcetto con tacchetti,black white
143,Scarpe Sportive,37.0,uomo,PUMA,FUTURE 8 ULTIMATE LOW - Scarpe da calcetto con tacchetti - black cool light gray fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-low-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wc-q11.html?size=37,FUTURE 8 ULTIMATE LOW,scarpe da calcetto con tacchetti,black cool light gray fluo green
144,Scarpe Sportive,37.0,uomo,PUMA,FUTURE 8 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black cool light gray fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1w8-q12.html?size=37,FUTURE 8 ULTIMATE MXSG,scarpe da calcio con tacchetti,black cool light gray fluo green
145,Scarpe Sportive,47.5,uomo,ASICS,TRABUCO MAX 4 - Scarpe da trail running - cold moss/nova orange,179.95,179.95,https://www.zalando.it/asics-trabuco-max-4-scarpe-da-trail-running-cold-mossnova-orange-as142a17o-m11.html?size=48,TRABUCO MAX 4,scarpe da trail running,cold moss/nova orange
146,Scarpe Sportive,47.5,uomo,ASICS,GEL-VENTURE 10 - Scarpe da corsa su strada - saxon green/black,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-corsa-su-strada-saxon-greenblack-as142a17t-m11.html?size=48,GEL venture 10,Scarpe da corsa su strada,saxon green/black
147,Scarpe Sportive,47.5,uomo,PUMA,MORPHIC - Scarpe da corsa su strada - white silver team royal,55.95,80.0,https://www.zalando.it/puma-morphic-sneakers-basse-white-silver-team-royal-pu115o0pg-a21.html?size=48,MORPHIC,scarpe da corsa su strada,white silver team royal
148,Scarpe Sportive,47.5,uomo,ASICS,GEL-EXCITE 2 - Scarpe da trail running - lime green/black,89.99,89.99,https://www.zalando.it/asics-gel-excite-2-scarpe-da-trail-running-lime-greenblack-as142a16u-m11.html?size=48,GEL excite 2,Scarpe da trail running,lime green/black
149,Scarpe Sportive,47.5,uomo,ASICS,SCOUT 3 - Scarpe da trail running - black,64.99,64.99,https://www.zalando.it/asics-trail-scout-3-scarpe-da-trail-running-black-as142a11a-q12.html?size=48,SCOUT 3,scarpe da trail running,black
150,Scarpe Sportive,47.5,uomo,NEW BALANCE,M1000 UNISEX - Sneakers basse - silver metallic,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-silver-metallic-ne215p03n-q11.html?size=48,M1000 UNISEX,sneakers basse,silver metallic
151,Scarpe Sportive,47.5,uomo,NEW BALANCE,UNISEX - Sneakers basse - sea stone,169.99,169.99,https://www.zalando.it/new-balance-unisex-sneakers-basse-sea-stone-ne215p01q-q11.html?size=48,UNISEX,sneakers basse,sea stone
152,Scarpe Sportive,47.5,uomo,NEW BALANCE,M1000 UNISEX - Sneakers basse - dark ice wine,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-dark-ice-wine-ne215p02k-q11.html?size=48,M1000 UNISEX,sneakers basse,dark ice wine
153,Scarpe Sportive,47.5,uomo,NEW BALANCE,M1000 UNISEX  - Sneakers basse - reflection,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-reflection-ne215p03m-a11.html?size=48,M1000 UNISEX,sneakers basse,reflection
154,Scarpe Sportive,47.5,uomo,NEW BALANCE,M1000 UNISEX - Sneakers basse - black,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-black-ne215p042-q11.html?size=48,M1000 UNISEX,sneakers basse,black
164,Scarpe Sportive,47.5,uomo,ASICS,GEL-SONOMA 8 - Scarpe da trail running - midnight/rainy lake,99.99,99.99,https://www.zalando.it/asics-gel-sonoma-8-scarpe-da-trail-running-midnightrainy-lake-as142a17r-k11.html?size=48,GEL sonoma 8,Scarpe da trail running,midnight/rainy lake
165,Scarpe Sportive,47.5,uomo,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - saxon green/birch,159.99,159.99,https://www.zalando.it/asics-gel-resolution-x-clay-da-tennis-per-terra-battuta-saxon-greenbirch-as142a17a-m11.html?size=48,GEL resolution x clay,da tennis per terra battuta,saxon green/birch
166,Scarpe Sportive,47.5,uomo,PUMA,MORPHIC - Scarpe da corsa su strada - white silver red,55.95,80.0,https://www.zalando.it/puma-morphic-sneakers-basse-white-silver-red-pu115o0pg-a19.html?size=48,MORPHIC,scarpe da corsa su strada,white silver red
167,Scarpe Sportive,47.5,uomo,ASICS,TRABUCO TERRA 2 - Scarpe da trail running - saxon green/pure aqua,119.99,119.99,https://www.zalando.it/asics-trabuco-terra-2-scarpe-da-trail-running-saxon-greenpure-aqua-as142a119-m11.html?size=48,TRABUCO TERRA 2,scarpe da trail running,saxon green/pure aqua
168,Scarpe Sportive,47.5,uomo,ASICS,GEL-TRABUCO 13 - Scarpe da trail running - taupe grey/black,159.99,159.99,https://www.zalando.it/asics-gel-trabuco-13-scarpe-da-trail-running-taupe-greyblack-as142a17l-b11.html?size=48,GEL trabuco 13,Scarpe da trail running,taupe grey/black
169,Scarpe Sportive,47.5,uomo,ASICS,GEL-TRABUCO 13 - Scarpe da trail running - black/nova orange,159.99,159.99,https://www.zalando.it/asics-gel-trabuco-13-scarpe-da-trail-running-blacknova-orange-as142a17l-q11.html?size=48,GEL trabuco 13,Scarpe da trail running,black/nova orange
170,Scarpe Sportive,47.5,uomo,ASICS,SCOUT 3 - Scarpe da trail running - black/nova orange,64.99,64.99,https://www.zalando.it/asics-scout-3-scarpe-da-trail-running-blacknova-orange-as142a11a-q15.html?size=48,SCOUT 3,scarpe da trail running,black/nova orange
171,Scarpe Sportive,47.5,uomo,ASICS,MAGIC SPEED 4 - Scarpe da corsa su strada - soothing sea/black,179.95,179.95,https://www.zalando.it/asics-magic-speed-4-scarpe-da-corsa-su-strada-soothing-seablack-as142a163-k11.html?size=48,MAGIC SPEED 4,scarpe da corsa su strada,soothing sea/black
172,Scarpe Sportive,47.5,uomo,ASICS,FUJI SPEED 3 - Scarpe da trail running - nova orange/pure aqua,179.99,179.99,https://www.zalando.it/asics-fuji-speed-3-scarpe-da-trail-running-nova-orangepure-aqua-as142a15x-h11.html?size=48,FUJI SPEED 3,scarpe da trail running,nova orange/pure aqua
173,Scarpe Sportive,47.5,uomo,ASICS,GEL-VENTURE 10 - Scarpe da corsa su strada - black/rainy lake,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-corsa-su-strada-blackrainy-lake-as142a17t-q12.html?size=48,GEL venture 10,Scarpe da corsa su strada,black/rainy lake
174,Scarpe Sportive,47.5,uomo,ASICS,JOLT 5 - Scarpe da corsa su strada - black/nova orange,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-blacknova-orange-as142a180-q13.html?size=48,JOLT 5,scarpe da corsa su strada,black/nova orange
175,Scarpe Sportive,47.5,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - indigo blue/coral reef,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-indigo-bluecoral-reef-as142a17m-k11.html?size=48,VERSABLAST 4,scarpe da corsa su strada,indigo blue/coral reef
